market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
美股,AMD.NYSE,美国超微,美国超微公司,,,,"Advanced Micro Devices, Inc.",http://www.amd.com,"Advanced Micro Devices, Inc.，缩写：AMD）是一家专注于微处理器与图形处理器设计和生产的跨国公司，总部位于美国加州旧金山湾区硅谷内的森尼韦尔市[1]。AMD为电脑、通信及消费电子市场供应各种集成电路产品，其中包括中央处理器、图形处理器、闪存、芯片组以及其他半导体技术。公司的主要设计及研究所位于美国和加拿大，主要生产设施位于德国，还在新加坡、马来西亚和中国等地设有测试中心。AMD于2006年7月24日并购了ATi后，成为一家同时拥有中央处理器和图形处理器等生产技术的半导体公司，也是唯一可与英特尔和英伟达匹敌的厂商，在2010年第二季全球个人电脑中央处理器的市场占有率中，英特尔以80.7％排名第一、AMD以19.0％位居第二，而威盛电子则占0.3％[2]。收购ATI前的AMD，其主要产品是中央处理器，在其K7处理器中期之后，CPU特点是以较低的核心时钟频率产生相对上较高的运算效率，也开始使用PR值来标定产品性能。但低级Duron仍以时钟频率标定，而且其主频通常会比同性能的英特尔中央处理器低1GHz左右。自从Athlon XP上市以来，AMD与Intel的技术差距逐渐缩小。2003年时AMD抢先于Intel之前发表了具有64位的Athlon 64，使得AMD的技术已经与Intel相当，或甚至在某些方面已经领先于Intel。2005年4月22日，AMD领先于Intel率先发布了拥有两个核心的Opteron处理器（当然还是远远落后于国际商业机器股份有限公司于2001年发布的POWER4双核处理器），随后又推出了面向主流消费市场的Athlon 64 X2。而由于两家厂商目前都已以多核心系统作为新产品的开发主轴，使得AMD的Athlon 64 FX-57 2.8GHz成为世界上性能最高的零售单核心中央处理器（时钟频率最快的零售处理器则是Intel的Pentium 4：580 3.8 GHz，而其他性能更高的产品都是采用多核心架构）。2010年底，AMD推出绘图芯片与处理芯片合二为一的AMD Fusion芯片，亦即是“加速处理器”（Accelerated Processing Unit，简称“APU”），获得PC业界不少生产厂家采用，包括惠普、宏碁及Sony等等。现在AMD也推出K10架构的Phenom II六核心处理器来与Intel Nehalem微架构的Core i7处理器竞争。",2485 Augustine Drive  Santa Clara,,,半导体,
美股,AME.NYSE,阿美特克,阿美特克公司,,,阿美特克公司,"AMETEK, Inc.",http://www.ametek.com,"阿美特克公司成立于1930年,是北美、欧洲、亚洲和南美均有工厂的全球制造商的电子仪器和机电设备。该公司在全世界通过两个集团销售其产品:电子仪器集团(EIG)和机电集团(EMG)。EIG构建监控、测试、校准和显示设备、航空航天、工业、过程能力和医疗市场。EMG生产工程机电连接器的密封(防潮)应用程序,专业金属为利基市场和无刷电机、风机及推动空气热交换器。",1100 Cassatt Road  Berwyn,1986-12-31,1997-08-01,电气部件与设备,
美股,AMED.NASDAQ,阿美迪斯,阿美迪斯公司,,,,"Amedisys, Inc.",http://www.amedisys.com,"阿美迪斯公司(Amedisys)成立于1982年,是一个医疗公司，专注于将一体化的护理带到家家户户。阿美迪斯向病人和他们的家庭提供个性化的医疗服务,每年大约有1100万人次来到这里。该公司主要业务分为两个部分:家庭健康和救济医疗。截至2011年12月31日,它在美国41个州拥有和经营440家医疗中心医疗，87家医疗保险注册临终关怀中心和两个临终关怀中心。",3854 American Way Suite A Baton Rouge,1994-08-27,2000-01-07,卫生保健设施,
美股,AMG.NYSE,附属管理,附属管理公司,,,AMG资管公司,"Affiliated Managers Group, Inc.",http://www.amg.com,"附属管理公司(AMG)成立于1993年12月29日,是一个全球资产管理公司，在多元化集团的专业投资管理公司(子公司)拥有股权投资。截至2012年12月31日, 通过其关联公司，该公司管理的资产拥有广泛的资产类别和投资风格，三个主要的分销渠道为:制度、共同基金和高净值。它为每一个客户的特殊需求量身定制真正的管理资产的超高净值个人投资咨询，及提供全面、客观的税收咨询。",777 South Flagler Drive  West Palm Beach,1993-12-31,1997-11-21,多元化金融服务,
美股,AMGN.NASDAQ,安进,安进公司,,,安进公司,"Amgen, Inc.",http://www.amgen.com,安进公司(Amgen)是由一群科学家和风险投资商于1980年创建的。原供职于雅培公司的George B．Rathmann博士是该公司的创始人之一，并担任首任董事长兼CEO。1981年公司开始运作，由风险投资商和另两家主要投资公司共筹集1900万美元作为启动资金。公司地址选在学术氛围很浓的加州Thousand Oaks，这里靠近加利福尼亚大学和加州理工学院。由于一直没有产品上市，公司先后于1983，1986，1987年通过公开发行股票筹集资金以维持公司的生存。安进公司在美国Nasdaq股票市场的代号为AMGN。,One Amgen Center Drive  Thousand Oaks,1980-12-31,1983-06-01,生物技术,
美股,AMKR.NASDAQ,艾马克技术,艾马克技术公司,,,,"Amkor Technology, Inc.",http://www.amkor.com,"艾马克技术公司(艾马克)是一个提供外包半导体包装(组装)和测试服务的公司。公司提供一系列的包装和测试技术和服务。它的包装设计基于应用程序和芯片的具体要求,包括类型有互连技术手段、大小、厚度、电气、机械和热性能。它提供交匙包装，以及测试解决方案,包括半导体晶片,晶片探头,包装设计、装配、测试和直接装运服务。",2045 East Innovation Circle  Tempe,1968-12-31,1998-05-01,半导体,
美股,AMNB.NASDAQ,美国国家银行,美国国家银行股份公司,,,,"American National Bankshares, Inc. (Virginia)",http://www.amnb.com,"美国国家银行股份公司是一家银行控股公司。美国国家银行和信托公司是其唯一的银行子公司。公司的运作是在弗吉尼亚州的罗诺克和北卡罗来纳州的罗利进行的，那里有25个银行办公室和两个贷款产品办公室。美国国家银行提供一系列的金融产品和服务,包括商业、抵押贷款和消费者银行，信托投资服务和保险。",628 Main Street  Danville,1984-12-31,1999-04-23,银行,
美股,AMOT.NASDAQ,Allied Motion科技,Allied Motion科技,,,,"Allied Motion Technologies, Inc.",http://www.alliedmotion.com,"Allied Motion Technologies, Inc. engages in the provision of motion control products, marketed to original equipment manufacturers and end users. The firm's activities include designing, manufacturing and selling of motors, electronic motion controls, gearing and optical encoders. It offers brush and brushless DC motors, coreless DC motors, integrated brushless motor-drives, gear motors, gearing, modular digital servo drives, motion controllers, incremental and absolute optical encoders, and associated motion control-related products to the automotive, medical, aerospace and defense, as well as in electronics and industrial markets. The company was founded in 1962 and is headquartered in Amherst, NY.",495 Commerce Drive Suite 3 Amherst,1962-12-31,1980-10-24,电气部件与设备,
美股,AMP.NYSE,美价金融,美价金融,,,阿默普莱斯金融公司,"Ameriprise Financial, Inc.",http://www.ameriprise.com,"阿莫斯莱斯金融是一家控股公司，主要通过其附属公司从事业务。本公司是一家多元化的金融服务公司。本公司提供财务规划、财富管理、退休、资产管理、企业年金和保险。美价金融运行五个部分：咨询及财富管理、资产管理、年金、保护企业及其他。截至2011年12月31日，本公司拥有超过9,700个附属顾问网络。2011年5月，本公司完成对圣杯顾问有限责任公司（圣杯）的收购。截至2011年12月31日的年度，公司完成将证券美国金融公司及其附属公司（美国证券）出售给拉登堡塔尔曼金融服务公司。",1099 Ameriprise Financial Center MINNEAPOLIS  MN  55474,1983-12-31,2005-09-15,保险,
美股,AMPE.NASDAQ,安皮奥制药,安皮奥制药,,,,"Ampio Pharmaceuticals, Inc.",http://www.ampiopharma.com,"安皮奥制药公司(Ampio)成立于1996年3月29日,是一个f发展中的生物制药公司，重点研究发展疗法来治疗炎症性疾病，这些疾病的治疗选择普遍有限。公司主要专注于提供药物改善健康和患者的生活质量，并保证副作用最小。安皮奥从事开发药品和诊断产品，用以鉴别、治疗和预防一系列疾病,包括代谢紊乱、眼睛疾病、肾脏疾病、急性和慢性炎症疾病、男性性功能障碍。",373 Inverness Parkway Suite 200 Englewood,,,生物技术和制药,
美股,AMRB.NASDAQ,里弗银行,里弗银行,,,里弗银行,American River Bankshares,http://www.americanriverbank.com,"American River Bankshares operates as a bank holding company, which engages in financial services. It provides checking and savings deposits, money market deposit accounts and certificates of deposit, secured and unsecured commercial, secured real estate, installment and term loans, and other customary banking services. The company was founded in 1995 and is headquartered in Rancho Cordova, CA.",3100 Zinfandel Drive Suite 450 Rancho Cordova,1995-12-31,2000-10-26,银行,
美股,AMRC.NYSE,阿梅雷斯克,阿梅雷斯克公司,,,阿梅雷斯克公司,"Ameresco, Inc.",http://www.ameresco.com,"阿梅雷斯克公司成立于2000年4月，该公司是一个在整个北美提供能源效率解决方案设施的公司。公司的服务包括能源基础设施和建设升级设施、经营小规模的可再生能源设备。其主要业务是开发、设计、工程和安装工程,减少能源和操作和维护(运营管理) 客户成本设施。这些项目包括各种措施定制设备,旨在提高效率的主要建筑系统,如采暖、通风、空调和照明系统。",111 Speen Street Suite 410 Framingham,2000-12-31,2010-07-22,电力,
美股,AMRI.NASDAQ,奥尔巴尼,奥尔巴尼,,,,"Albany Molecular Research, Inc.",http://www.amriglobal.com,,,,,商业服务,
美股,AMRN.NASDAQ,阿玛琳,阿玛琳,,,阿玛琳股份有限公司,Amarin Corp. Plc,http://amarincorp.com,"Amarin Corp. Plc is a biopharmaceutical company, which focuses on the commercialization and development of therapeutics for cardiovascular health. Its product development program leverages its experience in lipid science and the potential therapeutic benefits of polyunsaturated fatty acids. It has developed and markets Vascepa capsules through wholesale. The company was founded by Geoffrey W. Guy on March 1, 1989 and is headquartered in Dublin, Ireland.",77 Sir John Rogerson's Quay Grand Canal Docklands Block C Dublin,1989-03-01,1993-04-01,生物技术和制药,
美股,AMRS.NASDAQ,阿米瑞斯,阿米瑞斯公司,,,阿米瑞斯公司,"Amyris, Inc.",http://www.amyris.com,"阿米瑞斯公司,原为阿米瑞斯生物技术有限公司，注册于2010年4月15日, 为各种市场开发和提供可再生的化合物。截至2012年12月31日,公司建立和应用其工业合成生物学平台，为全球市场提供替代石油采购产品，特种化工和运输燃料。公司专注于开发一个系列的产品打开六个市场:化妆品、润滑剂、风味和芳香剂、聚合物、消费产品和运输燃料。",5885 Hollis Street Suite 100 Emeryville,2010-04-15,2010-09-28,化学制品,
美股,AMSC.NASDAQ,美国超导,美国超导,,,美国超导公司,American Superconductor Corp.,http://www.amsc.com,美国超导(AMSC)是一家美国知名电力设备制造商。,114 East Main Street  Ayer,1987-04-09,1991-12-11,电力组件与设备,
美股,AMSG.NASDAQ,埃姆外科,埃姆外科公司,,,,Amsurg Corp,,"埃姆外科公司成立于于1992年3月6日,是位于美国的短期停留日间手术中心(ASCs)。一个埃姆外科中心通常位于毗邻或接近医疗实践点的地方。公司通常拥有的51%股份公司经营设施。它主要提供非选择性外科手术设施,实施高质量,低风险的手术，专业领域包括其他胃肠病学、眼科、骨科。截至今年12月31日,2012年,大约150万的手术在日间手术中心(ASCs)执行。",,,,卫生保健设施,
美股,AMSWA.NASDAQ,美国软件,美国软件,,,美国软件公司,"American Software, Inc.",http://www.amsoftware.com,"American Software, Inc. engages in the development and marketing of supply chain management and enterprise software solutions. It operates through the following segments: Supply Chain Management (SCM), Information Technology (IT) Consulting, and Other. The SCM segment offers supply chain optimization and retail planning solutions. The IT Consulting segment provides software enhancements, documentation, updates, customer education, consulting, systems integration services, maintenance, and support services. The Other segment involves the purchasing and materials management, customer order processing, financial, e-commerce, and traditional manufacturing solutions. The company was founded by James C. Edenfield in 1970 and is headquartered in Atlanta, GA.",470 East Paces Ferry Road NE  Atlanta,1970-12-31,1983-03-04,软件,
美股,AMT.NYSE,美国电塔,美国电塔,,,美国电塔公司,American Tower Corp.,http://www.americantower.com,"美国塔业集团公司是一家控股公司这是一个无线与广播通信基础设施的公司，经营和开发通信站点。其主要业务包括在多租户的通信站点无线服务提供商，电台和电视台广播公司，无线数据供应商，政府机构和市政当局和一些其他行业的租户在租用的天线空间。该业务是租赁及管理业务，在2011年12月31日止年度占约总收入的98%。它也提供国内塔相关服务，包括选址，分区，并允许服务与结构分析服务，主要支持其场地租赁业务，并在其网站上增加了新的租户及设备。 2012年1月，公司合并，并进入美国房地产投资信托基金。在2011年，公司收购了125通讯网站。 2011年2月1日，本公司从VTR：班达亚Ancha（智利）SA及其附属公司收购了140的通讯网站。 2011年12月30日，本公司收购Telefonica Moviles公司智利SA拥有558通讯网站的附属公司。 2011年3月1日，本公司拥有627通讯在巴西的100％收益权益。在2011年，公司共收购了179通讯在美国的场地和设备。 2011年12月，该公司宣布在乌干达推出服务。美国在2011年，本公司收购及兴建约430塔，约2,150个物业权益的收购，约40个室内和室外DAS网络的安装和安装约680共享发电机在其网站上。 2011年期间，为扩大其国际影响，它在两个新国家加纳和南非收购及兴建约3,230通讯网站中。 2011年期间，它也在巴西，智利，哥伦比亚，印度和墨西哥市场收购及兴建约6,770通讯网站。此外，在2011年，它也收购约1,810通讯网站下的通信服务。截至2011年12月31日，有国内和国际约23,900塔约21,320塔。本公司的产品组合还包括约260名的DAS的网络，其经营的商场，娱乐场等建设中的应用，并选择户外环境。除了其投资组合中的通信站点，本公司管理业主的屋顶和塔。它还拥有财产性利益，这是租赁约1,810通讯网站下的通信服务供应商和第三方塔运营商。进行国际化经营，通过其附属公司，美国大厦国际公司，这反过来又通过其各种国际营运附属公司及合资企业经营业务。其国际业务，其业务包括巴西，智利，哥伦比亚，加纳，印度，墨西哥，秘鲁和南非。它通过一个或多个应税房地产投资信托基金的附属公司（TRSS）持有并经营若干资产。租赁和管理业务2011年期间，公司的租金及管理业务占到其总收入的约98％。它的租户租用的空间通信站点基础设施，安装和维护他们的个人通信网络设备。本公司的收入主要来自租户的租约，年租金。其租户租约不可撤销的，年租金升级。其国内的租赁和管理业务包括其遍布全国的通信站点，使该公司，以解决需要国家，区域，地方和新兴的通信服务提供商在美国。其国内的租赁和管理业务还包括财产性利益，其租赁通信服务提供商和第三方塔运营商。 2011年期间，其国内的租赁和管理业务占到其总收入的约72％。本公司的国际租赁及管理分部包括通信站点，在巴西，智利，哥伦比亚，加纳，印度，墨西哥，秘鲁和南非。在2011年，其国际租赁及管理分部占到其总收入的约26％。本公司的租金及管理业务，包括无线和广播通讯塔，屋顶和DAS网络管理和租赁的物业权益的操作。它拥有并经营在美国，巴西，智利，哥伦比亚，加纳，印度，墨西哥，秘鲁和南非的通讯塔。 2011年期间，其租金及管理部门约98％的收入是由于其通讯塔。本公司租赁住户提供多元化的通信服务，包括个人通信服务，移动电话，广播，增强型专用移动无线电，微波存取全球互通（WiMAX）的，寻呼和固定微波通讯塔上的空间。国内和国际的租户包括AT＆T移动，Verizon Wireless和Sprint Nextel公司，T-Mobile美国公司的Iusacell（墨西哥），国际Nextel公司，西班牙电信，MTN集团有限公司和沃达丰（Vodafone）。在除了其通讯网站，还拥有并经营DAS网络，通信站点提供第三方管理服务，管理和/或租赁物业权益，根据承运人或其他第三方的通信站点。本公司拥有并经营着大约260 DAS网络，商场，娱乐场及其他建筑应用在美国，墨西哥和巴西。获得业主的权利，在建设DAS网络的安装和操作，并授予无线服务供应商将他们的设备的安装。它还提供了一个互补的共享基础架构解决方案，为租户的户外DAS网络，并在美国经营这样的网络。它在美国的业主提供管理服务。获得管理权的屋顶，通过订立合同与业主根据其接收到的无线运营商和其他住户占用或支付的许可证费用的百分比。它拥有一个在美国约1,810承运人或其他第三方通讯网站，它提供了经常性现金流量租赁安排的物业权益组合。网络发展服务通过公司的网络开发服务分部，它提供了国内塔相关服务，包括选址，分区，并允许服务与结构分析服务，主要支持其场地租赁业务，并在其网站上增加了新的租户及设备。在2011年，这一部分占了其总收入的2％左右。它以自己的名义从事现场采集服务在其塔开发项目，以及租户代表。本公司提供结构分析，塔上安装的通信设备与服务。",美国麻省诸塞州波斯顿亨廷顿大道116,1995-12-31,1998-06-05,特种房地产投资信托,
