title,abstract,market_type,media_source,url,publish_time,section_tags,event_tags,assets_id,sentiment,attention
中科创达:非公开发行股票申请文件的反馈意见的回复（修订稿）,中科创达:非公开发行股票申请文件的反馈意见的回复（修订稿）时间：2020年05月13日16:31:34&nbsp中财网原标题:中科创达:关于非公开发行股票申请文件的反馈意见的回复（修订稿）的公告证券代码：300496证券简称：中科创达公告编号：2020-053中科创达软件股份有限公司关于非公开发行股票申请文件的反馈意见的回复（修订稿）的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。中科创达软件股份有限公司（以下简称“公司”）收到中国证券监督管理委员会（以下简称“中国证监会”）出具的《中国证监会行政许可项目审查一次反馈意见通知书》（200538号）后，于2020年4月30日在巨潮资讯网上披露了《关于中科创达软件股份有限公司非公开发行股票申请文件的反馈意见的回复》，并已在规定的期限内将上述反馈意见回复报送中国证监会行政许可受理部门。根据中国证监会的进一步审核意见，公司及相关中介机构对反馈意见回复内容进行了相应的补充和修订，具体内容详见公司同日在巨潮资讯网披露的《关于中科创达软件股份有限公司非公开发行股票申请文件的反馈意见的回复（修订稿）》。,A股,中财网,http://stock.cfi.cn/p20200513000753.html,2020-05-13 16:31:34,非银金融,回复监管层,300496.XSHE,1,2
中科创达：公司与小鹏汽车在智能汽车的操作系统方面有合作,同花顺（300033）金融研究中心5月12日讯，有投资者向中科创达（300496）提问，董秘您好，想问下公司与小鹏汽车，如最新的小鹏P7上市，公司跟小鹏P7具体有参与哪方面的合作。是操作系统？高级辅助系统？还是其他的？ 公司回答表示，公司自2013年开始布局智能网联汽车业务，专注于打造基于公司智能操作系统技术的新一代智能网联汽车平台产品，赋能全球汽车产业的数字化变革。公司与小鹏汽车在智能汽车的操作系统方面有合作。,A股,同花顺,http://yuanchuang.10jqka.com.cn/20200512/c620059857.shtml,2020-05-12 20:06:45,汽车,战略合作,300496.XSHE,1,2
中科创达：公司将进一步加大对智能网联操作系统平台、智能驾驶辅助系统的研发投入,同花顺（300033）金融研究中心5月12日讯，有投资者向中科创达（300496）提问，最近新能源政策利好频出，新能源汽车正在靠迭代升级来抢占市场，尤其是在智能座舱、自动驾驶和电池三大领域。请问公司对这三大领域有哪些优势？请分别列举一下，真的谢谢了。 公司回答表示，公司自2013年开始布局智能网联汽车业务，专注于打造基于公司智能操作系统技术的新一代智能网联汽车平台产品，赋能全球汽车产业的数字化变革。,A股,同花顺,http://yuanchuang.10jqka.com.cn/20200512/c620059853.shtml,2020-05-12 20:06:42,汽车,生产计划,300496.XSHE,1,2
中科创达：在操作系统底层技术、智能视觉引擎、新一代智能驾驶舱、终端安全、人机交互、智能模块等方面都拥有先进的核心技术和产品,同花顺（300033）金融研究中心5月12日讯，有投资者向中科创达（300496）提问，请问公司在5G和云计算加速的普及下VR一体机是否对硬件的要求度会降低。沦为一个视频解码和通讯为主体的设备公司如何看待这种变化以及有何布局 公司回答表示，随着万物互联和智能化的普及，软件发挥的作用会越来越大，而硬件终端更多的是一个载体功能。公司的核心技术全面覆盖智能操作系统技术领域，是国内外少有的能够提供从芯片层、系统层、应用层到云端的全面技术覆盖的操作系统技术公司。,A股,同花顺,http://yuanchuang.10jqka.com.cn/20200512/c620059657.shtml,2020-05-12 20:03:45,终端设备,生产计划,300496.XSHE,0,2
中科创达：公司与华为及海思在物联网和智能汽车等多个领域均有合作,同花顺（300033）金融研究中心5月12日讯，有投资者向中科创达（300496）提问，比亚迪（002594）将推出全球超安全智能新能源旗舰轿车“汉”。该车具有前卫动感的造型与独具特色的豪华品质，还搭载了多项新能源与汽车智能、互联领域的领先技术。请问公司与比亚迪是合作关系吗？如有，请问运用了公司的哪些技术？同时请问公司与华为在智能车上是深度合作吗，具体是哪些领域？华为智能车目前进展如何，已经落地了哪些车厂？谢谢！ 公司回答表示，公司同比亚迪在非智能汽车领域有合作。,A股,同花顺,http://yuanchuang.10jqka.com.cn/20200512/c620059467.shtml,2020-05-12 20:00:47,汽车,战略合作,300496.XSHE,1,2
中科创达涨3.71%，成交额近1.8亿元,中科创达涨3.71%，成交额近1.8亿元2020-05-1109:54:09中新经纬 中新经纬客户端5月11日电今日早盘，中科创达(300496)涨3.71%，创近2个月新高，报66.32元，成交额17570万元，换手率0.95%，振幅4.08%，量比2.44。 中科创达所在的计算机应用行业，整体涨幅为1.19%。领涨股为启明信息(002232)，领跌股为三六零(601360)。,A股,中国新闻网,http://www.jwview.com/jingwei/html/05-11/317666.shtml,2020-05-11 9:54:09,非银金融,金融服务关联交易,300496.XSHE,1,2
中科创达股东赵鸿飞减持666.66万股 套现约3.98亿元,挖贝网5月8日消息，中科创达(行情诊股)股东赵鸿飞在深圳证券交易所通过竞价交易、大宗交易方式减持666.66万股，股份减少1.66%，权益变动后持股比例为32%。 截至本公告日，股东赵鸿飞在深圳证券交易所通过竞价交易、大宗交易方式完成666.66万股的减持，权益变动前赵鸿飞持股33.66%，权益变动后持股比例为32%。 公告显示，本次减持股份均价为59.71元/股，本次减持套现3.98亿元。,A股,金融界,http://stock.jrj.com.cn/2020/05/08201729621208.shtml,2020-05-08 20:17:34,非银金融,股东减持,300496.XSHE,2,2
中科创达:实际控制人减持计划完成,中科创达:实际控制人减持计划完成时间：2020年05月08日18:21:10&nbsp中财网原标题:中科创达:关于实际控制人减持计划完成的公告证券代码：300496证券简称：中科创达公告编号：2020-052中科创达软件股份有限公司关于实际控制人减持计划完成的公告实际控制人赵鸿飞保证向本公司提供的信息内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。本公司及董事会全体成员保证公告内容与信息披露义务人提供的信息一致。中科创达软件股份有限公司（以下简称“公司”）于2019年12月13日披露了实际控制人赵鸿飞先生《关于股东减持股份预披露公告》，自上述公告披露之日起十五个交易日之后的六个月内，以集中竞价/ETF认购的方式或自上述公告披露之日起三个交易日之后的六个月内，以大宗交易的方式减持本公司股份。,A股,中财网,http://stock.cfi.cn/p20200508001819.html,2020-05-08 18:21:10,非银金融,股东减持,300496.XSHE,2,2
中科创达(300496.SZ)：赵鸿飞累计减持666.66万股 减持计划已完成,格隆汇5月8日丨中科创达(300496.SZ)公布，公司于今日收到实际控制人赵鸿飞出具的《实际控制人减持计划完成的告知函》，此次减持计划已经完成，累计减持666.6555万股，减持比例1.66%。此次减持后，赵鸿飞持有股份1.29亿股，占总股本比例32.00%。,A股,格隆汇,https://www.gelonghui.com/news/348233,2020-05-08 18:09:23,非银金融,机构减持,300496.XSHE,2,2
"寒武纪IPO前夕,先后与浪潮、中科创达等巨头加强战略合作","国内AI芯片独角兽寒武纪申请科创板上市后,不断加强与产业链上下游合作,近日相继与浪潮、中科创达等产业巨头签署战略合作。为寒武纪发展奠定了更坚实的行业基础。 寒武纪与浪潮签署元脑战略合作协议,双方将整合优质的产品和技术研发资源,共同开发世界领先的人工智能行业解决方案,以元脑生态之力加速建设人工智能新基建——智算中心。",A股,消费日报网,http://www.xfrb.com.cn/article/stjj-mzrd/09403258393499.html,2020-05-08 9:30:29,半导体产品与设备,战略合作,300496.XSHE,1,2
中科创达所属概念股查询_中科创达股价实时行情（2020年07月03日）,南方财富网为您提供中科创达属于什么概念板块？中科创达今日股价查询：2020年07月03日中科创达（300496）股价查询最新价开盘价昨收价所属概念板块77.14078.70078.810汽车电子、华为概念数据来源时间:2020-07-0313:38:45数据仅供参考，交易时请以成交价为准。 南方财富网微信号：南方财富网。,A股,南方财富网,http://www.southmoney.com/gupiao/glg/202007/6178424.html,2020-07-03 13:40:00,IT服务,定期报告分析,300496.XSHE,0,2
东北证券--中科创达:业务边界正在拓宽【公司研究】,"原标题：东北证券--中科创达:业务边界正在拓宽【公司研究】来源：东北证券【研究报告内容摘要】针对市场上对于中科创达最关注的几点问题,我们在此报告中进行了集中的分析和回答。公司的业务边界正在拓宽,稀缺性和产品化是核心优势。行业定位:业务的边界在哪里?ADAS开始落地,业务逐渐由智能座舱域向智能驾驶域延伸。",A股,新浪财经,https://finance.sina.com.cn/stock/relnews/cn/2020-07-02/doc-iirczymm0125700.shtml,2020-07-02 14:33:00,应用软件,定期报告分析,300496.XSHE,0,2
中科创达（300496）：中科创达——业务边界正在拓宽,原标题：中科创达（300496）：中科创达——业务边界正在拓宽来源：东北证券针对市场上对于中科创达最关注的几点问题，我们在此报告中进行了集中的分析和回答。公司的业务边界正在拓宽，稀缺性和产品化是核心优势。行业定位：业务的边界在哪里？ADAS开始落地，业务逐渐由智能座舱域向智能驾驶域延伸。,A股,新浪财经,https://finance.sina.com.cn/stock/relnews/cn/2020-07-02/doc-iircuyvk1532229.shtml,2020-07-02 9:04:00,应用软件,定期报告分析,300496.XSHE,0,2
中科创达（300496）产品主营构成分析,截止2019年12月31日，中科创达（300496）技术服务收入主营收入（元）7.88亿，收入比例43.13%，主营成本（元）4.43亿，成本比例42.27%，主营利润（元）3.45亿，利润比例44.30%，毛利率43.78%。 截止2019年12月31日，中科创达（300496）软件开发收入主营收入（元）5.52亿，收入比例30.20%，主营成本（元）2.96亿，成本比例28.23%，主营利润（元）2.56亿，利润比例32.84%，毛利率46.36%。 截止2019年12月31日，中科创达（300496）商品销售收入主营收入（元）3.33亿，收入比例18.22%，主营成本（元）2.78亿，成本比例26.57%，主营利润（元）5432.97万，利润比例6.98%，毛利率16.33%。,A股,南方财富网,http://www.southmoney.com/gupiao/chuangyeban/202007/6151296.html,2020-07-01 14:04:00,油气钻采服务,定期报告分析,300496.XSHE,0,2
中科创达三大业务营收稳步攀升 逐步探索研发资源的全球布局,原标题：中科创达三大业务营收稳步攀升逐步探索研发资源的全球布局来源：华北强电脑网7月1日消息，全年科技板块和医药板块的消费价格情况可能继续上涨。目前，短时间的交易期限内一些板块估值存在泡沫的行情变动走势，但总体而言风险不大。尽管会出现贸易方面的竞争，关键科技行业在短时间的交易期限内的不确定性将会出现不断增加的迹象，但随着国内生产和需求的复苏以及转好的继续，新一轮的科学技术周期仍处于上升阶段，而科学技术的繁荣也将继续。,A股,新浪财经,https://finance.sina.com.cn/stock/relnews/cn/2020-07-01/doc-iirczymk9918970.shtml,2020-07-01 12:55:00,汽车,投资布局,300496.XSHE,1,2
